0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.6343644784245099,-0.36565276296901333,-0.4261958938353817,0.5267133022089506,-1.1155388992048247,0.6943739169665872,-2.808231541049197,0.889435195275449,-0.42135268465447306,-2.044391175020992,-0.39355372698887414,1.607288496764595,0.6413741632902851,0.08828331544468879,1.0945035875322833,0.9475989528328661,0.184936412714657,-1.987158456415062,-0.32023903940872395,-0.7607749716596269,-0.6306353274486257,0.3541338832199173,-1.2786589330616813,1.6494646120961345,-0.7437418880338351,0.29486036373519514,-0.25252368580348206
-0.3619010466579028,0.3281485826660602,0.5627298323519583,-0.8542070787732051,0.6979197012864371,-0.05012257412299844,0.19030484879231105,-1.0725668306935099,-1.3133809278138069,1.0465700730020335,0.6323513668396143,-0.9960170958233426,0.4080893858036389,-0.21527415786721565,-0.5417508709991559,-1.5586834716218978,0.43698017340184864,-0.8403828329325199,0.7070012875086736,0.06898744764729539,0.5516556708030548,-1.18310928032967,0.19064205817143184,-0.9473974830576464,0.7236222183179346,-1.3922886563935117,-1.4131444842160383
-0.8470010541696803,0.3818932297733729,0.1846640204564616,-0.5417101324620062,2.1405044793026256,-0.3493907604008236,-1.2802781885057466,2.1387850538219566,-0.871081807849749,-0.6684158603007244,0.3304359768382699,0.015192627587075843,0.5571556258493883,-1.9650501765821915,0.22259137261160125,0.6306631859787083,-0.13134741704005756,-1.2058984130451937,-0.014115366101470957,-1.3998125457528046,0.7733349195243024,-0.12218290526858988,0.13006610222968296,-0.574994742268643,0.7709726273955706,0.41386176778741174,1.3218725894912646
-1.3974931973422162,0.4190897160398857,-0.9865743441793067,-1.1869487405684194,0.498223515548392,0.4619306156600669,1.258880558718568,-0.35207798242289434,-1.050593676508643,1.0767518379961143,0.895514069579877,-0.3785678774442121,-0.7879962906224629,1.2564668288388054,-1.4856237760260451,0.8198076844712532,-1.4594147586712982,-1.1500576581538093,1.1057541493935361,0.6890898860293404,1.568255746526081,-0.3476674536381243,1.0760219893810956,0.8896690397478106,0.19601194610057754,-0.10022179197816804,-0.5728192935237211
-0.46527425569382874,0.6215052258416364,0.3832161194330072,0.04810849837136011,-0.387748682446873,0.7377526820925345,0.0002810051053186743,0.6699040147025502,1.6701219312037094,0.8789171515753621,0.8894375610328801,0.7302212635299121,-0.5594203849514733,-0.9049762088423466,-1.7976139759832896,0.696364083561293,0.45185666757228476,0.315426345746125,1.0535083444374667,-3.0580418778006258,-0.5799494963890216,0.5321908250614361,-0.5018667024434607,-0.5980346465318178,0.6901515722297603,0.6784366364187894,0.9901523119312923
0.7718683298205533,1.1189847836301383,-0.7836684088960392,0.5210495810457674,-1.1350571386469754,-1.7594232173041109,-0.8191180975960863,0.8486349705248031,0.9470137257501614,-0.12120599930528272,0.8461246074310116,1.4882983308628932,0.19691318909261685,1.5661470888388178,0.94259218078393,1.8545124296295377,2.013414774373126,-2.4557271905821936,1.4552291221729243,-0.5043317497269367,-0.9009670495030607,-0.33049185357795147,-0.07687807715211799,0.4180039576530366,-0.7491477826442733,-0.9725440098345572,0.1375657756170149
-0.6823330780532625,-0.30931946097211827,-0.3809611722099981,-0.7584155386448411,0.17268169222105162,-1.5805672978810346,0.5709801508989504,-1.0275868517262265,-0.7483732681971431,0.27761799942513016,-1.6029395055432358,-0.8103032348845325,0.5755534902190395,1.3207101410821094,-0.7313661153077192,0.6187196518088848,-0.13174257645767923,2.0907430838354806,0.5398001175880867,-0.908277391982776,0.4391770088647171,2.010185936328402,-1.1875065385692305,-0.18644997822027562,1.3263461397918883,0.10240402292231392,0.0007789417470966866
0.7227493234286354,-0.6782672868460629,0.6157493844417862,0.17176807810209319,-1.776274835949426,-0.287246059851084,1.6710098273984855,-0.4615981485140323,-0.6792846512917334,1.441675785041978,-0.19692513878975712,-0.30744828469128344,1.9215868979848296,0.8082003940036055,2.208149615299179,-0.03768410771874928,1.0636684050350698,0.7213649328953946,0.15616974170863673,0.24480782337847395,0.8479605535400627,-0.9477005774207354,0.13672166986026407,-0.1391392585614709,-1.0497400765864007,-0.3478118755232705,0.9665801797364476
0.27733539805146423,1.4293314374911197,-1.875302679628794,1.6928265505491722,-1.0031720172813643,-0.8801205499570068,0.03063204964114851,0.11421230536572392,-0.4406512868302921,-0.288264001693203,-1.0955011581270746,-0.13851357486923727,-0.40199158905874,1.0324007747345276,-2.0055517682304083,-0.02342699306599419,-0.5452586327249006,-0.9778499743535458,1.3778555930760013,1.4337859437522722,-1.62154380591066,-0.016476628961784548,0.2089196601330863,-0.6441543158321958,0.992117256134037,0.928320822741191,0.16797427778158497
0.23702346031377242,1.8922202963200687,0.13436474330249348,-1.7336629763412688,-0.9199594287035071,-1.016881046719278,-0.057205066829050494,-0.49600582118978304,0.7143035156954177,-0.8954808799567003,0.6876202722680498,0.4606731657659621,-0.7070110628482186,0.09396652677604021,0.3826141854183459,0.10467101569242838,-0.9530854225122668,-0.5877107240144944,-0.3471256196154941,-0.6874089358162343,0.2842816642265789,-1.119799227919267,0.21658879512435406,-1.0880556039826046,-0.6660197823228542,-0.1422789049874882,0.045503235320217696
